action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,20696392,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)cc1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4632373,,CHEMBL4632373,,0,http://www.openphacts.org/units/Nanomolar,3485912,>,1,1,>,,IC50,nM,,50000.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,50000.0
,,20696393,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1ccccc1C1CCN(c2ccn3c(CC4CC4)nnc3c2Cl)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4643961,,CHEMBL4643961,5.41,0,http://www.openphacts.org/units/Nanomolar,3485913,=,1,1,=,,IC50,nM,,3900.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,3900.0
,,20696394,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1cccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)c1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4635729,,CHEMBL4635729,5.22,0,http://www.openphacts.org/units/Nanomolar,3485914,=,1,1,=,,IC50,nM,,6000.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,6000.0
,,20696395,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1ccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)cc1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4645305,,CHEMBL4645305,,0,http://www.openphacts.org/units/Nanomolar,3485915,>,1,1,>,,IC50,nM,,50000.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,50000.0
,,20696396,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)cc1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4646555,,CHEMBL4646555,6.14,0,http://www.openphacts.org/units/Nanomolar,3485916,=,1,1,=,,IC50,nM,,720.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,720.0
,,20696397,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4642761,,CHEMBL4642761,5.92,0,http://www.openphacts.org/units/Nanomolar,3485917,=,1,1,=,,IC50,nM,,1200.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,1200.0
,,20696398,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4639821,,CHEMBL4639821,6.55,0,http://www.openphacts.org/units/Nanomolar,3485918,=,1,1,=,,IC50,nM,,280.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,280.0
,,20696399,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4635373,,CHEMBL4635373,6.35,0,http://www.openphacts.org/units/Nanomolar,3485919,=,1,1,=,,IC50,nM,,450.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,450.0
,,20696400,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4638687,,CHEMBL4638687,6.57,0,http://www.openphacts.org/units/Nanomolar,3485920,=,1,1,=,,IC50,nM,,270.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,270.0
,,20696401,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4645193,,CHEMBL4645193,6.39,0,http://www.openphacts.org/units/Nanomolar,3485921,=,1,1,=,,IC50,nM,,410.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,410.0
,,20696402,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4641860,,CHEMBL4641860,6.52,0,http://www.openphacts.org/units/Nanomolar,3485922,=,1,1,=,,IC50,nM,,300.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,300.0
,,20696403,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4635960,,CHEMBL4635960,6.28,0,http://www.openphacts.org/units/Nanomolar,3485923,=,1,1,=,,IC50,nM,,520.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,520.0
,,20696404,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(O)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL489624,,CHEMBL489624,7.96,0,http://www.openphacts.org/units/Nanomolar,3485907,=,1,1,=,,IC50,nM,,10.96,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.96
,,20696405,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C(=O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4638006,,CHEMBL4638006,9.09,0,http://www.openphacts.org/units/Nanomolar,3485908,=,1,1,=,,IC50,nM,,0.8128,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,9.09
,,20696406,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1cccc(C(=O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4636980,,CHEMBL4636980,8.03,0,http://www.openphacts.org/units/Nanomolar,3485909,=,1,1,=,,IC50,nM,,9.333,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,8.03
,,20696407,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1C1CCN(c2ccn3c(CC4CC4)nnc3c2Cl)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL2206440,,CHEMBL2206440,5.89,0,http://www.openphacts.org/units/Nanomolar,3485910,=,1,1,=,,IC50,nM,,1288.25,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.89
,,20696408,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)c1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4646835,,CHEMBL4646835,5.38,0,http://www.openphacts.org/units/Nanomolar,3485911,=,1,1,=,,IC50,nM,,4168.69,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.38
,,20696409,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)cc1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4632373,,CHEMBL4632373,,0,http://www.openphacts.org/units/Nanomolar,3485912,<,1,1,>,,IC50,nM,,50118.72,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,4.3
,,20696410,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1ccccc1C1CCN(c2ccn3c(CC4CC4)nnc3c2Cl)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4643961,,CHEMBL4643961,5.40,0,http://www.openphacts.org/units/Nanomolar,3485913,=,1,1,=,,IC50,nM,,3981.07,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.4
,,20696411,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1cccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)c1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4635729,,CHEMBL4635729,5.22,0,http://www.openphacts.org/units/Nanomolar,3485914,=,1,1,=,,IC50,nM,,6025.6,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.22
,,20696412,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1ccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)cc1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4645305,,CHEMBL4645305,,0,http://www.openphacts.org/units/Nanomolar,3485915,<,1,1,>,,IC50,nM,,50118.72,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,4.3
,,20696413,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(C2CCN(c3ccn4c(CC5CC5)nnc4c3Cl)CC2)cc1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4646555,,CHEMBL4646555,6.14,0,http://www.openphacts.org/units/Nanomolar,3485916,=,1,1,=,,IC50,nM,,724.44,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,6.14
,,20696414,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4642761,,CHEMBL4642761,5.92,0,http://www.openphacts.org/units/Nanomolar,3485917,=,1,1,=,,IC50,nM,,1202.26,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.92
,,20696415,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4639821,,CHEMBL4639821,6.54,0,http://www.openphacts.org/units/Nanomolar,3485918,=,1,1,=,,IC50,nM,,288.4,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,6.54
,,20696416,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4635373,,CHEMBL4635373,6.35,0,http://www.openphacts.org/units/Nanomolar,3485919,=,1,1,=,,IC50,nM,,446.68,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,6.35
,,20696417,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4638687,,CHEMBL4638687,6.56,0,http://www.openphacts.org/units/Nanomolar,3485920,=,1,1,=,,IC50,nM,,275.42,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,6.56
,,20696418,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4645193,,CHEMBL4645193,6.39,0,http://www.openphacts.org/units/Nanomolar,3485921,=,1,1,=,,IC50,nM,,407.38,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,6.39
,,20696419,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4641860,,CHEMBL4641860,6.52,0,http://www.openphacts.org/units/Nanomolar,3485922,=,1,1,=,,IC50,nM,,302.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,6.52
,,20696420,[],CHEMBL4627009,Antagonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced intracellular Ca2+ mobilization incubated for 1 hr by Fluo-4 dye based fluorescence assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(C3CCN(c4ccn5c(CC6CC6)nnc5c4Cl)CC3)cc2)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,,,CHEMBL4622985,J Med Chem,2020,,CHEMBL4635960,,CHEMBL4635960,6.29,0,http://www.openphacts.org/units/Nanomolar,3485923,=,1,1,=,,IC50,nM,,512.86,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,6.29
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,22788356,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4708968,Antagonist activity at 5-HT2A receptor (unknown origin) assessed as decrease in intracellular calcium flux preincubated with calcium followed by compound challenge and measured after 10 mins by FLIPR method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1COc2ccccc2N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4706522,Eur J Med Chem,2020,,CHEMBL4741908,,CHEMBL4741908,8.79,0,http://www.openphacts.org/units/Nanomolar,3538409,=,1,1,=,,IC50,nM,,1.64,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,1.64
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,22788357,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4708968,Antagonist activity at 5-HT2A receptor (unknown origin) assessed as decrease in intracellular calcium flux preincubated with calcium followed by compound challenge and measured after 10 mins by FLIPR method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)c2cc(F)ccc21,,,CHEMBL4706522,Eur J Med Chem,2020,,CHEMBL4763837,,CHEMBL4763837,7.61,0,http://www.openphacts.org/units/Nanomolar,3538410,=,1,1,=,,IC50,nM,,24.55,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.61
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,22788358,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4708968,Antagonist activity at 5-HT2A receptor (unknown origin) assessed as decrease in intracellular calcium flux preincubated with calcium followed by compound challenge and measured after 10 mins by FLIPR method,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2ncc(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)c2c1,,,CHEMBL4706522,Eur J Med Chem,2020,,CHEMBL4749223,,CHEMBL4749223,7.68,0,http://www.openphacts.org/units/Nanomolar,3538411,=,1,1,=,,IC50,nM,,20.89,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.68
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,22788359,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4708968,Antagonist activity at 5-HT2A receptor (unknown origin) assessed as decrease in intracellular calcium flux preincubated with calcium followed by compound challenge and measured after 10 mins by FLIPR method,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)c2ccccc2C1=O,,,CHEMBL4706522,Eur J Med Chem,2020,,CHEMBL4777098,,CHEMBL4777098,7.37,0,http://www.openphacts.org/units/Nanomolar,3538412,=,1,1,=,,IC50,nM,,42.66,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.37
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,22788360,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4708968,Antagonist activity at 5-HT2A receptor (unknown origin) assessed as decrease in intracellular calcium flux preincubated with calcium followed by compound challenge and measured after 10 mins by FLIPR method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=c1[nH]c(=O)n(CCCCN2CCN(c3cccc4sccc34)CC2)c2ccccc12,,,CHEMBL4706522,Eur J Med Chem,2020,,CHEMBL4777475,,CHEMBL4777475,6.89,0,http://www.openphacts.org/units/Nanomolar,3538413,=,1,1,=,,IC50,nM,,128.82,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,6.89
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,22788361,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL4708968,Antagonist activity at 5-HT2A receptor (unknown origin) assessed as decrease in intracellular calcium flux preincubated with calcium followed by compound challenge and measured after 10 mins by FLIPR method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=S1(=O)CCc2ccc(O)cc2N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4706522,Eur J Med Chem,2020,,CHEMBL4759331,,CHEMBL4759331,7.73,0,http://www.openphacts.org/units/Nanomolar,3538414,=,1,1,=,,IC50,nM,,18.62,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.73
